,mTurk_code,yes,no
623,3113,0.5714285714285714,0.38095238095238093
624,7381,0.9047619047619048,0.047619047619047616
625,1144,0.0,0.9523809523809523
626,7821,0.5714285714285714,0.38095238095238093
627,4933,0.047619047619047616,0.9047619047619048
628,5727,0.0,0.9523809523809523
629,4476,0.8095238095238095,0.14285714285714285
630,10975,0.6666666666666666,0.2857142857142857
631,5138,0.19047619047619047,0.7619047619047619
632,9745,0.47619047619047616,0.47619047619047616
633,4834,0.23809523809523808,0.7142857142857143
634,2681,0.7142857142857143,0.23809523809523808
635,10686,0.8571428571428571,0.09523809523809523
636,6631,0.047619047619047616,0.9047619047619048
637,8794,0.8095238095238095,0.14285714285714285
638,8355,0.23809523809523808,0.7142857142857143
639,3488,0.47619047619047616,0.47619047619047616
640,10643,0.7142857142857143,0.23809523809523808
641,1682,0.5714285714285714,0.38095238095238093
642,1530,0.9047619047619048,0.047619047619047616
643,6022,0.6190476190476191,0.3333333333333333
644,3480,0.9047619047619048,0.047619047619047616
645,3636,0.14285714285714285,0.8095238095238095
646,8264,0.14285714285714285,0.8095238095238095
647,2519,0.9047619047619048,0.047619047619047616
648,9041,0.7142857142857143,0.23809523809523808
649,9475,0.8095238095238095,0.14285714285714285
650,4335,0.7619047619047619,0.19047619047619047
651,3925,0.2857142857142857,0.6666666666666666
652,7607,0.38095238095238093,0.5714285714285714
653,2766,0.9523809523809523,0.0
654,8379,0.9523809523809523,0.0
655,2220,0.9047619047619048,0.047619047619047616
656,3337,0.9047619047619048,0.047619047619047616
657,7355,0.2857142857142857,0.6666666666666666
658,1250,0.9523809523809523,0.0
659,5634,0.9523809523809523,0.0
660,98,0.9047619047619048,0.047619047619047616
661,6320,0.9523809523809523,0.0
662,1604,0.8571428571428571,0.09523809523809523
663,8681,0.9047619047619048,0.047619047619047616
664,1325,0.7619047619047619,0.19047619047619047
665,8140,0.9523809523809523,0.0
666,2537,0.8571428571428571,0.09523809523809523
667,8239,0.047619047619047616,0.9047619047619048
668,3818,0.6666666666666666,0.2857142857142857
669,9129,0.23809523809523808,0.7142857142857143
670,622,0.9047619047619048,0.047619047619047616
671,3387,0.19047619047619047,0.7619047619047619
672,4336,0.47619047619047616,0.47619047619047616
673,6525,0.3333333333333333,0.6190476190476191
674,10359,0.5238095238095238,0.42857142857142855
675,1128,0.8571428571428571,0.09523809523809523
676,1430,0.8571428571428571,0.09523809523809523
677,9894,0.9523809523809523,0.0
678,5432,0.9523809523809523,0.0
679,7526,0.047619047619047616,0.9047619047619048
680,6996,0.14285714285714285,0.8095238095238095
681,9867,0.047619047619047616,0.9047619047619048
682,3841,0.7142857142857143,0.23809523809523808
683,8060,0.7619047619047619,0.19047619047619047
684,3631,0.9047619047619048,0.047619047619047616
685,277,0.9523809523809523,0.0
686,4776,0.7142857142857143,0.23809523809523808
687,8354,0.8571428571428571,0.09523809523809523
688,754,0.8095238095238095,0.14285714285714285
689,3722,0.42857142857142855,0.5238095238095238
690,8962,0.8095238095238095,0.14285714285714285
691,7123,0.09523809523809523,0.8571428571428571
692,8129,0.9047619047619048,0.047619047619047616
693,10622,0.047619047619047616,0.9047619047619048
694,844,0.19047619047619047,0.7619047619047619
695,2511,0.3333333333333333,0.6190476190476191
696,4761,0.6190476190476191,0.3333333333333333
697,2320,0.2857142857142857,0.6666666666666666
698,5544,0.38095238095238093,0.5714285714285714
699,9730,0.9047619047619048,0.047619047619047616
700,963,0.3333333333333333,0.6190476190476191
701,7459,0.9047619047619048,0.047619047619047616
702,10660,0.38095238095238093,0.5714285714285714
703,9556,0.6666666666666666,0.2857142857142857
704,7868,0.8571428571428571,0.09523809523809523
705,5042,0.9047619047619048,0.047619047619047616
706,8866,0.5238095238095238,0.42857142857142855
707,5935,0.9523809523809523,0.0
708,7916,0.7142857142857143,0.23809523809523808
709,6864,0.8571428571428571,0.09523809523809523
710,2438,0.8571428571428571,0.09523809523809523
711,70,0.8571428571428571,0.09523809523809523
712,7206,0.8095238095238095,0.14285714285714285
713,728,0.7142857142857143,0.23809523809523808
714,2632,0.3333333333333333,0.6190476190476191
715,6249,0.2857142857142857,0.6666666666666666
716,9509,0.9047619047619048,0.047619047619047616
717,10509,0.047619047619047616,0.9047619047619048
718,5052,0.7619047619047619,0.19047619047619047
719,7320,0.7619047619047619,0.19047619047619047
720,4159,0.42857142857142855,0.5238095238095238
721,2583,0.09523809523809523,0.8571428571428571
722,2402,0.9047619047619048,0.047619047619047616
723,10271,0.42857142857142855,0.5238095238095238
724,3999,0.5238095238095238,0.42857142857142855
725,1241,0.3333333333333333,0.6190476190476191
726,3774,0.9047619047619048,0.047619047619047616
727,1452,0.38095238095238093,0.5714285714285714
728,4397,0.5238095238095238,0.42857142857142855
729,8728,0.7619047619047619,0.19047619047619047
730,3805,0.42857142857142855,0.5238095238095238
731,2278,0.0,0.9523809523809523
732,7894,0.47619047619047616,0.47619047619047616
733,10484,0.42857142857142855,0.5238095238095238
734,8223,0.0,0.9523809523809523
735,7341,0.14285714285714285,0.8095238095238095
736,7166,0.7142857142857143,0.23809523809523808
737,4931,0.09523809523809523,0.8571428571428571
738,9136,0.047619047619047616,0.9047619047619048
739,9436,0.8571428571428571,0.09523809523809523
740,5951,0.7142857142857143,0.23809523809523808
741,10894,0.2857142857142857,0.6666666666666666
742,990,0.7142857142857143,0.23809523809523808
743,10871,0.8571428571428571,0.09523809523809523
744,1196,0.7142857142857143,0.23809523809523808
745,5326,0.47619047619047616,0.47619047619047616
746,934,0.8571428571428571,0.09523809523809523
747,4288,0.5714285714285714,0.38095238095238093
748,863,0.14285714285714285,0.8095238095238095
749,7807,0.9047619047619048,0.047619047619047616
750,2874,0.47619047619047616,0.47619047619047616
751,9632,0.6190476190476191,0.3333333333333333
752,9106,0.8571428571428571,0.09523809523809523
753,7037,0.9047619047619048,0.047619047619047616
754,6875,0.38095238095238093,0.5714285714285714
755,654,0.7619047619047619,0.19047619047619047
756,2291,0.9047619047619048,0.047619047619047616
757,9072,0.7142857142857143,0.23809523809523808
758,67,0.9523809523809523,0.0
759,7051,0.8095238095238095,0.14285714285714285
760,4534,0.8571428571428571,0.09523809523809523
761,10659,0.9047619047619048,0.047619047619047616
762,7948,0.8095238095238095,0.14285714285714285
763,3674,0.9047619047619048,0.047619047619047616
764,533,0.14285714285714285,0.8095238095238095
765,4112,0.3333333333333333,0.6190476190476191
766,9914,0.9523809523809523,0.0
767,692,0.8095238095238095,0.14285714285714285
768,6278,0.8571428571428571,0.09523809523809523
769,1787,0.7142857142857143,0.23809523809523808
770,8724,0.9523809523809523,0.0
771,9942,0.9047619047619048,0.047619047619047616
772,6791,0.14285714285714285,0.8095238095238095
773,6432,0.23809523809523808,0.7142857142857143
774,4641,0.8095238095238095,0.14285714285714285
775,646,0.23809523809523808,0.7142857142857143
776,4518,0.9047619047619048,0.047619047619047616
777,5655,0.8571428571428571,0.09523809523809523
778,2054,0.8571428571428571,0.09523809523809523
779,8560,0.38095238095238093,0.5714285714285714
780,9506,0.14285714285714285,0.8095238095238095
781,6043,0.38095238095238093,0.5714285714285714
782,8867,0.09523809523809523,0.8571428571428571
783,7738,0.2857142857142857,0.6666666666666666
784,7903,0.9047619047619048,0.047619047619047616
785,5650,0.0,0.9523809523809523
786,2382,0.9523809523809523,0.0
787,1729,0.2857142857142857,0.6666666666666666
788,6264,0.7142857142857143,0.23809523809523808
789,2262,0.23809523809523808,0.7142857142857143
790,6503,0.42857142857142855,0.5238095238095238
791,2914,0.7619047619047619,0.19047619047619047
792,4408,0.14285714285714285,0.8095238095238095
793,4873,0.8571428571428571,0.09523809523809523
794,6481,0.9047619047619048,0.047619047619047616
795,5793,0.42857142857142855,0.5238095238095238
796,640,0.2857142857142857,0.6666666666666666
797,3438,0.14285714285714285,0.8095238095238095
798,10626,0.9047619047619048,0.047619047619047616
799,8479,0.8095238095238095,0.14285714285714285
800,6818,0.09523809523809523,0.8571428571428571
801,156,0.9047619047619048,0.047619047619047616
802,6056,0.9047619047619048,0.047619047619047616
803,2514,0.9523809523809523,0.0
804,10920,0.19047619047619047,0.7619047619047619
805,3229,0.2857142857142857,0.6666666666666666
806,4596,0.0,0.9523809523809523
807,2767,0.47619047619047616,0.47619047619047616
808,10536,0.9047619047619048,0.047619047619047616
809,8747,0.8571428571428571,0.09523809523809523
810,7615,0.8095238095238095,0.14285714285714285
811,2153,0.8571428571428571,0.09523809523809523
812,6911,0.19047619047619047,0.7619047619047619
813,8416,0.5238095238095238,0.42857142857142855
814,10997,0.8095238095238095,0.14285714285714285
815,222,0.8095238095238095,0.14285714285714285
816,2820,0.8571428571428571,0.09523809523809523
817,10010,0.19047619047619047,0.7619047619047619
818,2211,0.8095238095238095,0.14285714285714285
819,2448,0.42857142857142855,0.5238095238095238
820,7455,0.38095238095238093,0.5714285714285714
821,5515,0.8095238095238095,0.14285714285714285
822,5818,0.7142857142857143,0.23809523809523808
823,3676,0.47619047619047616,0.47619047619047616
824,2410,0.47619047619047616,0.47619047619047616
825,8970,0.09523809523809523,0.8571428571428571
826,10851,0.5714285714285714,0.38095238095238093
827,6606,0.8571428571428571,0.09523809523809523
828,5349,0.47619047619047616,0.47619047619047616
829,2930,0.9523809523809523,0.0
830,4421,0.9047619047619048,0.047619047619047616
831,1562,0.7619047619047619,0.19047619047619047
832,5123,0.9523809523809523,0.0
833,8191,0.5238095238095238,0.42857142857142855
834,9662,0.3333333333333333,0.6190476190476191
835,1004,0.6190476190476191,0.3333333333333333
836,8703,0.8095238095238095,0.14285714285714285
837,1526,0.09523809523809523,0.8571428571428571
838,3941,0.9047619047619048,0.047619047619047616
839,10577,0.14285714285714285,0.8095238095238095
840,1795,0.5238095238095238,0.42857142857142855
841,9170,0.47619047619047616,0.47619047619047616
842,4634,0.19047619047619047,0.7619047619047619
843,446,0.8095238095238095,0.14285714285714285
844,2618,0.9047619047619048,0.047619047619047616
845,6939,0.5238095238095238,0.42857142857142855
846,2772,0.8095238095238095,0.14285714285714285
847,3444,0.2857142857142857,0.6666666666666666
848,1153,0.8095238095238095,0.14285714285714285
849,1329,0.7619047619047619,0.19047619047619047
850,2053,0.6666666666666666,0.2857142857142857
851,2723,0.8095238095238095,0.14285714285714285
852,6766,0.9523809523809523,0.0
853,9235,0.9047619047619048,0.047619047619047616
854,9219,0.0,0.9523809523809523
855,8358,0.6666666666666666,0.2857142857142857
856,8501,0.9047619047619048,0.047619047619047616
857,4971,0.8571428571428571,0.09523809523809523
858,4164,0.23809523809523808,0.7142857142857143
859,4368,0.6666666666666666,0.2857142857142857
860,7269,0.8571428571428571,0.09523809523809523
861,4719,0.8571428571428571,0.09523809523809523
862,10645,0.9047619047619048,0.047619047619047616
863,3847,0.8571428571428571,0.09523809523809523
864,7411,0.09523809523809523,0.8571428571428571
865,400,0.19047619047619047,0.7619047619047619
866,8205,0.14285714285714285,0.8095238095238095
867,10841,0.0,0.9523809523809523
868,2216,0.42857142857142855,0.5238095238095238
869,8832,0.9047619047619048,0.047619047619047616
870,2794,0.7619047619047619,0.19047619047619047
871,9277,0.9047619047619048,0.047619047619047616
872,10946,0.42857142857142855,0.5238095238095238
873,2613,0.7619047619047619,0.19047619047619047
874,364,0.6190476190476191,0.3333333333333333
875,9216,0.9523809523809523,0.0
876,7930,0.8571428571428571,0.09523809523809523
877,9283,0.7619047619047619,0.19047619047619047
878,1397,0.7142857142857143,0.23809523809523808
879,2149,0.09523809523809523,0.8571428571428571
880,2515,0.0,0.9523809523809523
881,2843,0.9047619047619048,0.047619047619047616
882,10899,0.9047619047619048,0.047619047619047616
883,5801,0.8095238095238095,0.14285714285714285
884,154,0.19047619047619047,0.7619047619047619
885,8518,0.6190476190476191,0.3333333333333333
886,6963,0.3333333333333333,0.6190476190476191
887,2206,0.3333333333333333,0.6190476190476191
888,8641,0.9047619047619048,0.047619047619047616
889,6537,0.7619047619047619,0.19047619047619047
890,2943,0.7619047619047619,0.19047619047619047
891,319,0.7142857142857143,0.23809523809523808
892,8041,0.8095238095238095,0.14285714285714285
893,4820,0.8571428571428571,0.09523809523809523
894,5646,0.8571428571428571,0.09523809523809523
895,8111,0.9047619047619048,0.047619047619047616
896,9868,0.6190476190476191,0.3333333333333333
897,1553,0.14285714285714285,0.8095238095238095
898,947,0.14285714285714285,0.8095238095238095
899,9636,0.9523809523809523,0.0
900,1343,0.8571428571428571,0.09523809523809523
901,5669,0.9047619047619048,0.047619047619047616
902,1146,0.8571428571428571,0.09523809523809523
903,9221,0.6666666666666666,0.2857142857142857
904,2329,0.9047619047619048,0.047619047619047616
905,10277,0.047619047619047616,0.9047619047619048
906,6805,0.23809523809523808,0.7142857142857143
907,1576,0.8095238095238095,0.14285714285714285
908,10412,0.8571428571428571,0.09523809523809523
909,7298,0.8571428571428571,0.09523809523809523
910,10383,0.9523809523809523,0.0
911,10336,0.7142857142857143,0.23809523809523808
912,101,0.7142857142857143,0.23809523809523808
913,2076,0.7142857142857143,0.23809523809523808
914,5754,0.9047619047619048,0.047619047619047616
915,6267,0.047619047619047616,0.9047619047619048
916,6094,0.8095238095238095,0.14285714285714285
917,10673,0.9047619047619048,0.047619047619047616
918,320,0.047619047619047616,0.9047619047619048
919,2809,0.6666666666666666,0.2857142857142857
920,4692,0.6666666666666666,0.2857142857142857
921,3751,0.8095238095238095,0.14285714285714285
922,3788,0.6666666666666666,0.2857142857142857
923,10302,0.23809523809523808,0.7142857142857143
924,837,0.19047619047619047,0.7619047619047619
925,7231,0.5238095238095238,0.42857142857142855
926,2589,0.14285714285714285,0.8095238095238095
927,5825,0.8571428571428571,0.09523809523809523
928,6744,0.6666666666666666,0.2857142857142857
929,7084,0.8571428571428571,0.09523809523809523
930,2100,0.9047619047619048,0.047619047619047616
931,3019,0.047619047619047616,0.9047619047619048
932,10334,0.14285714285714285,0.8095238095238095
933,3656,0.9047619047619048,0.047619047619047616
934,10699,0.8571428571428571,0.09523809523809523
935,4833,0.2857142857142857,0.6666666666666666
936,7631,0.38095238095238093,0.5714285714285714
937,6420,0.9047619047619048,0.047619047619047616
938,5760,0.8571428571428571,0.09523809523809523
939,787,0.0,0.9523809523809523
940,8530,0.8571428571428571,0.09523809523809523
941,1240,0.047619047619047616,0.9047619047619048
942,8149,0.23809523809523808,0.7142857142857143
943,1532,0.9047619047619048,0.047619047619047616
944,10544,0.9047619047619048,0.047619047619047616
945,5177,0.47619047619047616,0.47619047619047616
946,2504,0.14285714285714285,0.8095238095238095
947,7334,0.9047619047619048,0.047619047619047616
948,2128,0.6190476190476191,0.3333333333333333
949,6389,0.7142857142857143,0.23809523809523808
950,9442,0.19047619047619047,0.7619047619047619
951,4809,0.8095238095238095,0.14285714285714285
952,8207,0.7142857142857143,0.23809523809523808
953,1283,0.7142857142857143,0.23809523809523808
954,3511,0.7142857142857143,0.23809523809523808
955,4774,0.8095238095238095,0.14285714285714285
956,10012,0.6666666666666666,0.2857142857142857
957,10377,0.6666666666666666,0.2857142857142857
958,9581,0.5714285714285714,0.38095238095238093
959,9875,0.7142857142857143,0.23809523809523808
960,3919,0.5714285714285714,0.38095238095238093
961,1331,0.9047619047619048,0.047619047619047616
962,7023,0.38095238095238093,0.5714285714285714
963,6315,0.8095238095238095,0.14285714285714285
964,5103,0.047619047619047616,0.9047619047619048
965,10289,0.3333333333333333,0.6190476190476191
966,1215,0.8571428571428571,0.09523809523809523
967,3285,0.8095238095238095,0.14285714285714285
968,3273,0.5238095238095238,0.42857142857142855
969,2310,0.38095238095238093,0.5714285714285714
970,3869,0.7619047619047619,0.19047619047619047
971,3205,0.5238095238095238,0.42857142857142855
972,203,0.8571428571428571,0.09523809523809523
973,9337,0.7142857142857143,0.23809523809523808
974,173,0.7142857142857143,0.23809523809523808
975,5877,0.14285714285714285,0.8095238095238095
976,3236,0.9047619047619048,0.047619047619047616
977,9165,0.6666666666666666,0.2857142857142857
978,6391,0.42857142857142855,0.5238095238095238
979,4553,0.5714285714285714,0.38095238095238093
980,6788,0.2857142857142857,0.6666666666666666
981,5997,0.47619047619047616,0.47619047619047616
982,10068,0.6666666666666666,0.2857142857142857
983,8876,0.0,0.9523809523809523
984,2507,0.23809523809523808,0.7142857142857143
985,9473,0.047619047619047616,0.9047619047619048
986,2934,0.2857142857142857,0.6666666666666666
987,3679,0.38095238095238093,0.5714285714285714
988,1670,0.2857142857142857,0.6666666666666666
989,5297,0.9047619047619048,0.047619047619047616
990,1216,0.5238095238095238,0.42857142857142855
991,10394,0.8095238095238095,0.14285714285714285
992,5001,0.19047619047619047,0.7619047619047619
993,7923,0.47619047619047616,0.47619047619047616
994,7722,0.8571428571428571,0.09523809523809523
995,7153,0.7142857142857143,0.23809523809523808
996,10720,0.38095238095238093,0.5714285714285714
997,7975,0.8571428571428571,0.09523809523809523
998,7945,0.3333333333333333,0.6190476190476191
999,4536,0.7619047619047619,0.19047619047619047
